"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
6.671416282653809,-1.87399423122406,-1.097544193267822,12.0,6.0,10569.0,7.016,740347694.0,740347694.0
7.802360534667969,-2.194614171981812,-0.9951850771903992,12.0,8.0,10571.0,8.166,740347699.0,740347699.0
9.307415962219238,-2.619702577590942,-0.8459336161613464,8.0,10.0,10572.0,9.706,740347703.0,740347703.0
11.56303787231445,-3.258935451507568,-0.6296015381813049,9.0,12.0,10574.0,12.03,740347708.0,740347708.0
15.3307466506958,-4.326606273651123,-0.2780517339706421,5.0,14.0,10576.0,15.932,740347713.0,740347713.0
4.598143577575684,-1.303744196891785,-1.280636668205261,25.0,0.0,10583.0,4.948,740347736.0,740347736.0
21.71158218383789,-6.160132884979248,0.3939357101917267,8.0,1.0,10584.0,22.572,740347738.0,740347738.0
5.14028787612915,-1.45940089225769,-1.233631610870361,10.0,2.0,10585.0,5.484,740347740.0,740347740.0
30.93945693969727,-8.78998851776123,1.685636520385742,41.0,3.0,10586.0,32.208,740347743.0,740347743.0
5.805304050445557,-1.649303436279297,-1.173093676567078,17.0,4.0,10586.0,6.148,740347745.0,740347745.0
6.668965339660645,-1.897188186645508,-1.098169922828674,12.0,6.0,10588.0,7.02,740347750.0,740347750.0
7.798858642578125,-2.221563339233398,-0.9956725239753723,10.0,8.0,10590.0,8.17,740347754.0,740347754.0
9.294845581054688,-2.649460315704346,-0.8455849885940552,8.0,10.0,10591.0,9.702,740347759.0,740347759.0
11.55984973907471,-3.2994544506073,-0.630020260810852,9.0,12.0,10593.0,12.038,740347763.0,740347763.0
15.3182373046875,-4.377970695495605,-0.2780866324901581,5.0,14.0,10595.0,15.934,740347768.0,740347768.0
4.591708183288574,-1.319253325462341,-1.280118942260742,26.0,0.0,10603.0,4.946,740347791.0,740347791.0
21.70147705078125,-6.239197731018066,0.3941451609134674,8.0,1.0,10604.0,22.584,740347793.0,740347793.0
5.148271560668945,-1.481106519699097,-1.236780881881714,9.0,2.0,10605.0,5.498,740347796.0,740347796.0
30.93737602233887,-8.906221389770508,1.687206506729126,41.0,3.0,10606.0,32.238,740347798.0,740347798.0
5.805171489715576,-1.671187043190002,-1.174238562583923,18.0,4.0,10606.0,6.154,740347800.0,740347800.0
6.654709815979004,-1.918267130851746,-1.09691846370697,19.0,6.0,10608.0,7.012,740347805.0,740347805.0
7.78724193572998,-2.247671842575073,-0.9951850771903992,10.0,8.0,10610.0,8.166,740347809.0,740347809.0
9.275969505310059,-2.679125070571899,-0.8447134494781494,8.0,10.0,10611.0,9.692,740347814.0,740347814.0
11.55593585968018,-3.342005252838135,-0.6304389238357544,9.0,12.0,10613.0,12.046,740347819.0,740347819.0
15.29902076721191,-4.430302143096924,-0.2780168354511261,5.0,14.0,10615.0,15.93,740347823.0,740347823.0
4.592639446258545,-1.336893200874329,-1.28167188167572,25.0,0.0,10623.0,4.952,740347846.0,740347846.0
21.69492530822754,-6.319386005401611,0.3944243788719177,8.0,1.0,10624.0,22.6,740347849.0,740347849.0
5.131844997406006,-1.495796322822571,-1.234081506729126,9.0,2.0,10625.0,5.486,740347851.0,740347851.0
30.94828033447266,-9.026461601257324,1.689509391784668,31.0,3.0,10626.0,32.282,740347853.0,740347853.0
5.801187038421631,-1.691990375518799,-1.174620151519775,17.0,4.0,10626.0,6.156,740347856.0,740347856.0
6.646077156066895,-1.940930962562561,-1.096605658531189,16.0,6.0,10628.0,7.01,740347860.0,740347860.0
7.785064220428467,-2.276512145996094,-0.9959162473678589,11.0,8.0,10630.0,8.172,740347865.0,740347865.0
9.274209976196289,-2.713726043701172,-0.8454107046127319,8.0,10.0,10631.0,9.700000000000001,740347869.0,740347869.0
11.53653335571289,-3.38007640838623,-0.630020260810852,9.0,12.0,10633.0,12.038,740347874.0,740347874.0
15.28346252441406,-4.483678817749023,-0.2780168354511261,5.0,14.0,10635.0,15.93,740347879.0,740347879.0
4.59165096282959,-1.35400915145874,-1.282707214355469,25.0,0.0,10643.0,4.956,740347902.0,740347902.0
21.69191360473633,-6.400736331939697,0.3947734236717224,8.0,1.0,10644.0,22.62,740347904.0,740347904.0
5.122854232788086,-1.51259708404541,-1.233181715011597,8.0,2.0,10645.0,5.482,740347906.0,740347906.0
30.9395694732666,-9.141227722167969,1.690765380859375,41.0,3.0,10646.0,32.306,740347909.0,740347909.0
5.79524564743042,-1.712230086326599,-1.174620151519775,16.0,4.0,10646.0,6.156,740347911.0,740347911.0
6.639261722564697,-1.964118242263794,-1.096605658531189,16.0,6.0,10648.0,7.01,740347915.0,740347915.0
7.77707052230835,-2.303673267364502,-0.9959162473678589,11.0,8.0,10650.0,8.172,740347920.0,740347920.0
9.264680862426758,-2.746082544326782,-0.8454107046127319,8.0,10.0,10651.0,9.700000000000001,740347925.0,740347925.0
11.52849388122559,-3.421462297439575,-0.6302295923233032,9.0,12.0,10653.0,12.042,740347929.0,740347929.0
15.27155208587646,-4.538139820098877,-0.2780866324901581,5.0,14.0,10655.0,15.934,740347934.0,740347934.0
4.586896419525146,-1.370028734207153,-1.282707214355469,25.0,0.0,10663.0,4.956,740347957.0,740347957.0
21.68093490600586,-6.479852199554443,0.3949828743934631,8.0,1.0,10664.0,22.632,740347959.0,740347959.0
5.125011444091797,-1.532703399658203,-1.234981298446655,9.0,2.0,10665.0,5.49,740347962.0,740347962.0
30.94191360473633,-9.259477615356445,1.692649483680725,42.0,3.0,10666.0,32.342,740347964.0,740347964.0
5.781710147857666,-1.730197429656982,-1.173093676567078,17.0,4.0,10666.0,6.148,740347966.0,740347966.0
6.628580570220947,-1.98614764213562,-1.095979809761047,16.0,6.0,10668.0,7.006,740347971.0,740347971.0
7.76517915725708,-2.329665422439575,-0.9954288005828857,11.0,8.0,10670.0,8.168000000000001,740347975.0,740347975.0
9.25694751739502,-2.77897834777832,-0.8455849885940552,8.0,10.0,10671.0,9.702,740347980.0,740347980.0
11.52604389190674,-3.464558124542236,-0.6307529211044312,9.0,12.0,10673.0,12.052,740347985.0,740347985.0
15.24795913696289,-4.589114665985107,-0.2779470384120941,6.0,14.0,10675.0,15.926,740347989.0,740347989.0
4.574689865112305,-1.38379430770874,-1.280636668205261,24.0,0.0,10683.0,4.948,740348012.0,740348012.0
21.66201210021973,-6.556652069091797,0.3950526714324951,8.0,1.0,10684.0,22.636,740348015.0,740348015.0
5.117764949798584,-1.550018787384033,-1.234531402587891,11.0,2.0,10685.0,5.488,740348017.0,740348017.0
30.95145416259766,-9.380172729492188,1.694952249526978,42.0,3.0,10686.0,32.386,740348019.0,740348019.0
5.773756504058838,-1.749799370765686,-1.172712087631226,14.0,4.0,10686.0,6.146,740348021.0,740348021.0
6.634839057922363,-2.013288736343384,-1.098169922828674,18.0,6.0,10688.0,7.02,740348026.0,740348026.0
7.760798454284668,-2.357910871505737,-0.9959162473678589,11.0,8.0,10690.0,8.172,740348031.0,740348031.0
9.241471290588379,-2.80953574180603,-0.8450620770454407,8.0,10.0,10691.0,9.696,740348035.0,740348035.0
11.51388072967529,-3.504770517349243,-0.6307529211044312,9.0,12.0,10693.0,12.052,740348040.0,740348040.0
15.2280216217041,-4.641146183013916,-0.2778772115707397,6.0,14.0,10695.0,15.922,740348044.0,740348044.0
4.573770523071289,-1.400087833404541,-1.28167188167572,24.0,0.0,10702.0,4.952,740348068.0,740348068.0
21.6516227722168,-6.631963729858398,0.3952620923519135,8.0,1.0,10703.0,22.648,740348070.0,740348070.0
5.120049476623535,-1.569265604019165,-1.236330986022949,11.0,2.0,10704.0,5.496,740348072.0,740348072.0
30.96218681335449,-9.495643615722656,1.69725501537323,42.0,3.0,10705.0,32.43,740348074.0,740348074.0
5.773553371429443,-1.770663142204285,-1.173856973648071,16.0,4.0,10705.0,6.152,740348077.0,740348077.0
6.616796493530273,-2.031800508499146,-1.096292734146118,14.0,6.0,10707.0,7.008,740348081.0,740348081.0
7.752936363220215,-2.383633613586426,-0.9959162473678589,11.0,8.0,10709.0,8.172,740348086.0,740348086.0
9.224486351013184,-2.837822675704956,-0.8443648219108582,8.0,10.0,10710.0,9.688,740348091.0,740348091.0
11.5098295211792,-3.545284271240234,-0.6311716437339783,9.0,12.0,10712.0,12.06,740348095.0,740348095.0
15.22783374786377,-4.696332931518555,-0.2781564593315125,6.0,14.0,10714.0,15.938,740348100.0,740348100.0
4.567009925842285,-1.415472865104675,-1.281154274940491,26.0,0.0,10722.0,4.95,740348123.0,740348123.0
21.62451934814453,-6.706316947937012,0.3951922953128815,8.0,1.0,10723.0,22.644,740348125.0,740348125.0
5.103373527526855,-1.583662986755371,-1.233631610870361,11.0,2.0,10724.0,5.484,740348127.0,740348127.0
30.97463035583496,-9.617877960205078,1.699767231941223,31.0,3.0,10725.0,32.478,740348130.0,740348130.0
5.778586864471436,-1.794298887252808,-1.176146626472473,16.0,4.0,10725.0,6.164,740348132.0,740348132.0
6.607777118682861,-2.054298639297485,-1.095979809761047,12.0,6.0,10727.0,7.006,740348137.0,740348137.0
7.744568824768066,-2.410681962966919,-0.9959162473678589,11.0,8.0,10729.0,8.172,740348141.0,740348141.0
9.22213363647461,-2.872374773025513,-0.8450620770454407,8.0,10.0,10730.0,9.696,740348146.0,740348146.0
11.49357128143311,-3.584250450134277,-0.6309623122215271,9.0,12.0,10732.0,12.056,740348150.0,740348150.0
15.21516513824463,-4.750651359558105,-0.2782262563705444,5.0,14.0,10734.0,15.942,740348155.0,740348155.0
4.567320823669434,-1.433938264846802,-1.282707214355469,22.0,0.0,10743.0,4.956,740348178.0,740348178.0
21.61505699157715,-6.790324211120605,0.3954715430736542,8.0,1.0,10744.0,22.66,740348180.0,740348180.0
5.097534656524658,-1.602357149124146,-1.233631610870361,11.0,2.0,10745.0,5.484,740348183.0,740348183.0
30.96373176574707,-9.733128547668457,1.70102322101593,31.0,3.0,10745.0,32.502,740348185.0,740348185.0
5.771971702575684,-1.815466403961182,-1.176146626472473,17.0,4.0,10746.0,6.164,740348187.0,740348187.0
6.602087497711182,-2.079096794128418,-1.096292734146118,12.0,6.0,10748.0,7.008,740348192.0,740348192.0
7.731894969940186,-2.437857151031494,-0.9954288005828857,11.0,8.0,10750.0,8.168000000000001,740348196.0,740348196.0
9.203943252563477,-2.903758525848389,-0.8443648219108582,8.0,10.0,10751.0,9.688,740348201.0,740348201.0
11.46892929077148,-3.622742891311646,-0.6303342580795288,9.0,12.0,10753.0,12.044,740348206.0,740348206.0
15.21671772003174,-4.812416076660156,-0.2785753011703491,6.0,14.0,10755.0,15.962,740348210.0,740348210.0
4.565969944000244,-1.451042652130127,-1.283742427825928,24.0,0.0,10763.0,4.96,740348233.0,740348233.0
21.61027908325195,-6.871793270111084,0.3958205878734589,8.0,1.0,10764.0,22.68,740348236.0,740348236.0
5.088196277618408,-1.618959426879883,-1.232731819152832,10.0,2.0,10765.0,5.48,740348238.0,740348238.0
30.95830154418945,-9.856245040893555,1.702697992324829,42.0,3.0,10766.0,32.534,740348240.0,740348240.0
5.758116245269775,-1.833220958709717,-1.174620151519775,16.0,4.0,10766.0,6.156,740348243.0,740348243.0
6.60420036315918,-2.105129480361938,-1.097857117652893,12.0,6.0,10768.0,7.018,740348247.0,740348247.0
7.72333812713623,-2.464831590652466,-0.9954288005828857,11.0,8.0,10770.0,8.168000000000001,740348252.0,740348252.0
9.201343536376953,-2.938292980194092,-0.8450620770454407,8.0,10.0,10771.0,9.696,740348256.0,740348256.0
11.46382331848145,-3.665187835693359,-0.6307529211044312,9.0,12.0,10773.0,12.052,740348261.0,740348261.0
15.1922082901001,-4.863064289093018,-0.2784357070922852,6.0,14.0,10775.0,15.954,740348266.0,740348266.0
4.550097942352295,-1.462628841400146,-1.280636668205261,24.0,0.0,10782.0,4.948,740348289.0,740348289.0
21.5949878692627,-6.945866584777832,0.3959602117538452,8.0,1.0,10783.0,22.688,740348291.0,740348291.0
5.090219974517822,-1.638211607933044,-1.234531402587891,9.0,2.0,10784.0,5.488,740348293.0,740348293.0
30.96520805358887,-9.965692520141602,1.70479142665863,42.0,3.0,10784.0,32.574,740348296.0,740348296.0
5.750136852264404,-1.851703763008118,-1.174238562583923,16.0,4.0,10785.0,6.154,740348298.0,740348298.0
6.595303058624268,-2.126411914825439,-1.097544193267822,13.0,6.0,10787.0,7.016,740348302.0,740348302.0
7.715121746063232,-2.490429639816284,-0.9954288005828857,11.0,8.0,10789.0,8.168000000000001,740348307.0,740348307.0
9.191549301147461,-2.968789577484131,-0.8450620770454407,8.0,10.0,10790.0,9.696,740348312.0,740348312.0
11.45160675048828,-3.703182935714722,-0.6307529211044312,9.0,12.0,10792.0,12.052,740348316.0,740348316.0
15.18741321563721,-4.917112350463867,-0.2786451280117035,5.0,14.0,10794.0,15.966,740348321.0,740348321.0
4.55047607421875,-1.480295538902283,-1.282189607620239,26.0,0.0,10802.0,4.954,740348344.0,740348344.0
21.5630054473877,-7.018729209899902,0.3958205878734589,8.0,1.0,10803.0,22.68,740348346.0,740348346.0
5.099294185638428,-1.660797715187073,-1.238130569458008,9.0,2.0,10804.0,5.504,740348348.0,740348348.0
30.98340797424316,-10.09103870391846,1.707722306251526,31.0,3.0,10804.0,32.63,740348351.0,740348351.0
5.752971172332764,-1.874805688858032,-1.176146626472473,17.0,4.0,10805.0,6.164,740348353.0,740348353.0
6.580328464508057,-2.14697003364563,-1.096292734146118,13.0,6.0,10807.0,7.008,740348358.0,740348358.0
7.704494953155518,-2.51672887802124,-0.9951850771903992,10.0,8.0,10809.0,8.166,740348362.0,740348362.0
9.169767379760742,-2.99714183807373,-0.8440161943435669,8.0,10.0,10810.0,9.684000000000001,740348367.0,740348367.0
11.44620323181152,-3.745618581771851,-0.6311716437339783,9.0,12.0,10812.0,12.06,740348372.0,740348372.0
15.17015647888184,-4.970096588134766,-0.2786451280117035,5.0,14.0,10814.0,15.966,740348376.0,740348376.0
4.543184757232666,-1.496359586715698,-1.28167188167572,22.0,0.0,10823.0,4.952,740348399.0,740348399.0
21.56372451782227,-7.1064772605896,0.3963092565536499,8.0,1.0,10824.0,22.708,740348401.0,740348401.0
5.078366756439209,-1.674594283103943,-1.234531402587891,11.0,2.0,10825.0,5.488,740348404.0,740348404.0
30.97477912902832,-10.21994495391846,1.709396958351135,42.0,3.0,10826.0,32.662,740348406.0,740348406.0
5.744196891784668,-1.895263671875,-1.175765037536621,16.0,4.0,10826.0,6.162,740348408.0,740348408.0
6.578042507171631,-2.172932624816895,-1.097231388092041,12.0,6.0,10828.0,7.014,740348413.0,740348413.0
7.704642295837402,-2.548066854476929,-0.9964037537574768,11.0,8.0,10830.0,8.176,740348418.0,740348418.0
9.170069694519043,-3.034486293792725,-0.8450620770454407,8.0,10.0,10831.0,9.696,740348422.0,740348422.0
11.43618965148926,-3.788802146911621,-0.6313809752464294,9.0,12.0,10833.0,12.064,740348427.0,740348427.0
15.16512489318848,-5.030071258544922,-0.2788894474506378,6.0,14.0,10835.0,15.98,740348431.0,740348431.0
4.541599273681641,-1.513430595397949,-1.282707214355469,22.0,0.0,10843.0,4.956,740348454.0,740348454.0
21.56155014038086,-7.189295768737793,0.3967280983924866,8.0,1.0,10844.0,22.732,740348457.0,740348457.0
5.079885005950928,-1.694777846336365,-1.236330986022949,11.0,2.0,10845.0,5.496,740348459.0,740348459.0
30.97103118896484,-10.33271789550781,1.711071729660034,31.0,3.0,10845.0,32.694,740348461.0,740348461.0
5.743132591247559,-1.917168021202087,-1.176909923553467,16.0,4.0,10846.0,6.168,740348464.0,740348464.0
6.568543910980225,-2.195254802703857,-1.09691846370697,13.0,6.0,10848.0,7.012,740348468.0,740348468.0
7.688170909881592,-2.572426080703735,-0.9954288005828857,11.0,8.0,10850.0,8.168000000000001,740348473.0,740348473.0
9.159421920776367,-3.066477298736572,-0.8450620770454407,8.0,10.0,10851.0,9.696,740348478.0,740348478.0
11.41910743713379,-3.827429294586182,-0.6311716437339783,9.0,12.0,10853.0,12.06,740348482.0,740348482.0
15.15505695343018,-5.085521221160889,-0.2790290713310242,6.0,14.0,10855.0,15.988,740348487.0,740348487.0
4.539950370788574,-1.530508875846863,-1.283742427825928,24.0,0.0,10863.0,4.96,740348510.0,740348510.0
21.54769325256348,-7.268350601196289,0.3969375193119049,8.0,1.0,10864.0,22.744,740348512.0,740348512.0
5.06655216217041,-1.710006833076477,-1.234531402587891,11.0,2.0,10865.0,5.488,740348514.0,740348514.0
30.99533081054688,-10.46120262145996,1.714421272277832,10.0,3.0,10865.0,32.758,740348517.0,740348517.0
5.730825424194336,-1.935319185256958,-1.175765037536621,18.0,4.0,10866.0,6.162,740348519.0,740348519.0
26.67291069030762,-9.01271915435791,2.463195562362671,76.0,5.0,10867.0,28.262,740348521.0,740348521.0
6.558969974517822,-2.21753716468811,-1.096605658531189,11.0,6.0,10868.0,7.01,740348524.0,740348524.0
7.677264213562012,-2.598610639572144,-0.9951850771903992,12.0,8.0,10870.0,8.166,740348528.0,740348528.0
9.148661613464355,-3.098430871963501,-0.8450620770454407,8.0,10.0,10871.0,9.696,740348533.0,740348533.0
11.40567684173584,-3.867266178131104,-0.6311716437339783,9.0,12.0,10873.0,12.06,740348537.0,740348537.0
15.13531970977783,-5.137748718261719,-0.2789941728115082,6.0,14.0,10875.0,15.986,740348542.0,740348542.0
4.527266025543213,-1.543852806091309,-1.28167188167572,24.0,0.0,10883.0,4.952,740348565.0,740348565.0
21.54868507385254,-7.352562427520752,0.3974261879920959,8.0,1.0,10884.0,22.772,740348567.0,740348567.0
5.06977367401123,-1.730830073356628,-1.236780881881714,12.0,2.0,10885.0,5.498,740348570.0,740348570.0
25.48477745056152,-8.700550079345703,1.411291360855103,8.0,3.0,10885.0,26.966,740348572.0,740348572.0
5.722177028656006,-1.954677104949951,-1.175383448600769,17.0,4.0,10886.0,6.16,740348574.0,740348574.0
26.62432098388672,-9.099970817565918,2.461626768112183,100.0,5.0,10887.0,28.244,740348577.0,740348577.0
6.560534477233887,-2.243614912033081,-1.098169922828674,13.0,6.0,10888.0,7.02,740348579.0,740348579.0
7.66814661026001,-2.625393390655518,-0.9951850771903992,10.0,8.0,10890.0,8.166,740348584.0,740348584.0
9.130250930786133,-3.127763986587524,-0.8443648219108582,8.0,10.0,10891.0,9.688,740348588.0,740348588.0
11.40911197662354,-3.912887334823608,-0.6321136951446533,9.0,12.0,10893.0,12.078,740348593.0,740348593.0
15.11729335784912,-5.190549373626709,-0.2789941728115082,6.0,14.0,10895.0,15.986,740348597.0,740348597.0
4.518197059631348,-1.55838668346405,-1.280636668205261,24.0,0.0,10903.0,4.948,740348620.0,740348620.0
21.51910972595215,-7.426431655883789,0.397356390953064,8.0,1.0,10904.0,22.768,740348623.0,740348623.0
5.072911262512207,-1.751696705818176,-1.239030361175537,12.0,2.0,10905.0,5.508,740348625.0,740348625.0
25.43159675598145,-8.781632423400879,1.410035371780396,8.0,3.0,10905.0,26.942,740348627.0,740348627.0
5.72088623046875,-1.97656261920929,-1.176528215408325,16.0,4.0,10906.0,6.166,740348630.0,740348630.0
26.59239387512207,-9.192851066589355,2.461626768112183,100.0,5.0,10907.0,28.244,740348632.0,740348632.0
6.545195579528809,-2.263918876647949,-1.09691846370697,12.0,6.0,10908.0,7.012,740348634.0,740348634.0
7.660811424255371,-2.652793884277344,-0.9954288005828857,11.0,8.0,10910.0,8.168000000000001,740348639.0,740348639.0
9.126808166503906,-3.162224531173706,-0.8450620770454407,8.0,10.0,10911.0,9.696,740348643.0,740348643.0
11.40481853485107,-3.955961227416992,-0.6326370239257812,7.0,12.0,10913.0,12.088,740348648.0,740348648.0
15.11041736602783,-5.247222900390625,-0.2792035937309265,6.0,14.0,10915.0,15.998,740348653.0,740348653.0
4.514554023742676,-1.574784874916077,-1.281154274940491,21.0,0.0,10923.0,4.95,740348676.0,740348676.0
21.50815773010254,-7.506773948669434,0.3976356387138367,8.0,1.0,10924.0,22.784,740348678.0,740348678.0
5.055727005004883,-1.765538811683655,-1.236330986022949,11.0,2.0,10925.0,5.496,740348680.0,740348680.0
25.41210174560547,-8.874302864074707,1.410663366317749,8.0,3.0,10925.0,26.954,740348683.0,740348683.0
5.704684734344482,-1.993282318115234,-1.174620151519775,16.0,4.0,10926.0,6.156,740348685.0,740348685.0
26.5714282989502,-9.289565086364746,2.462672710418701,100.0,5.0,10927.0,28.256,740348687.0,740348687.0
6.533524036407471,-2.285447597503662,-1.096292734146118,13.0,6.0,10928.0,7.008,740348689.0,740348689.0
7.657125473022461,-2.681487083435059,-0.9961600303649902,10.0,8.0,10930.0,8.174,740348694.0,740348694.0
9.119474411010742,-3.195381641387939,-0.8454107046127319,8.0,10.0,10931.0,9.700000000000001,740348699.0,740348699.0
11.38717079162598,-3.994425296783447,-0.6324276924133301,7.0,12.0,10933.0,12.084,740348703.0,740348703.0
15.09389495849609,-5.300598621368408,-0.2792384922504425,6.0,14.0,10935.0,16.0,740348708.0,740348708.0
4.518138408660889,-1.59374725818634,-1.283742427825928,22.0,0.0,10943.0,4.96,740348731.0,740348731.0
21.50445175170898,-7.589792251586914,0.3980544805526733,8.0,1.0,10944.0,22.808,740348733.0,740348733.0
5.045857906341553,-1.781878113746643,-1.23543119430542,11.0,2.0,10945.0,5.492,740348736.0,740348736.0
25.36433982849121,-8.96205997467041,1.409826040267944,8.0,3.0,10946.0,26.938,740348738.0,740348738.0
5.706947803497314,-2.016453504562378,-1.176528215408325,16.0,4.0,10946.0,6.166,740348740.0,740348740.0
6.532955646514893,-2.310874938964844,-1.097544193267822,13.0,6.0,10948.0,7.016,740348745.0,740348745.0
7.640233516693115,-2.705548524856567,-0.9951850771903992,10.0,8.0,10950.0,8.166,740348749.0,740348749.0
9.11953353881836,-3.231187343597412,-0.8464565873146057,8.0,10.0,10951.0,9.712,740348754.0,740348754.0
11.36939334869385,-4.032814025878906,-0.6322183609008789,7.0,12.0,10953.0,12.08,740348759.0,740348759.0
15.07907009124756,-5.354592323303223,-0.2793083190917969,6.0,14.0,10955.0,16.004,740348763.0,740348763.0
4.516186714172363,-1.610806822776794,-1.284777760505676,22.0,0.0,10963.0,4.964,740348786.0,740348786.0
21.48536109924316,-7.667498588562012,0.3981941044330597,8.0,1.0,10964.0,22.816,740348789.0,740348789.0
5.043278217315674,-1.800791144371033,-1.236330986022949,11.0,2.0,10965.0,5.496,740348791.0,740348791.0
25.35923385620117,-9.059950828552246,1.411291360855103,8.0,3.0,10966.0,26.966,740348793.0,740348793.0
5.690630435943604,-2.033059597015381,-1.174620151519775,16.0,4.0,10966.0,6.156,740348795.0,740348795.0
26.50592613220215,-9.474841117858887,2.462672710418701,19.0,5.0,10967.0,28.256,740348798.0,740348798.0
6.521129608154297,-2.332334518432617,-1.09691846370697,12.0,6.0,10968.0,7.012,740348800.0,740348800.0
7.628873825073242,-2.731532335281372,-0.9949412941932678,9.0,8.0,10970.0,8.164,740348805.0,740348805.0
9.104447364807129,-3.261656999588013,-0.8461079597473145,8.0,10.0,10971.0,9.708,740348809.0,740348809.0
11.351487159729,-4.071127891540527,-0.6320090293884277,9.0,12.0,10973.0,12.076,740348814.0,740348814.0
15.05652236938477,-5.405844211578369,-0.2792384922504425,6.0,14.0,10975.0,16.0,740348819.0,740348819.0
4.50508451461792,-1.624595403671265,-1.283224821090698,21.0,0.0,10983.0,4.958,740348842.0,740348842.0
21.47163391113281,-7.747200965881348,0.3984384536743164,8.0,1.0,10984.0,22.83,740348844.0,740348844.0
5.036961555480957,-1.818384528160095,-1.236330986022949,9.0,2.0,10985.0,5.496,740348846.0,740348846.0
25.29364013671875,-9.136202812194824,1.409407258033752,16.0,3.0,10986.0,26.93,740348848.0,740348848.0
5.679805755615234,-2.05157732963562,-1.173856973648071,16.0,4.0,10986.0,6.152,740348851.0,740348851.0
26.47269248962402,-9.567306518554688,2.462672710418701,9.0,5.0,10987.0,28.256,740348853.0,740348853.0
6.524094104766846,-2.359113693237305,-1.098795652389526,13.0,6.0,10988.0,7.024,740348855.0,740348855.0
7.623025894165039,-2.759496927261353,-0.9954288005828857,9.0,8.0,10990.0,8.168000000000001,740348860.0,740348860.0
9.081767082214355,-3.28934645652771,-0.8450620770454407,8.0,10.0,10991.0,9.696,740348865.0,740348865.0
11.34284019470215,-4.112769603729248,-0.6323230266571045,9.0,12.0,10993.0,12.082,740348869.0,740348869.0
15.03004264831543,-5.455638885498047,-0.2790988981723785,6.0,14.0,10995.0,15.992,740348874.0,740348874.0
4.495756149291992,-1.63898777961731,-1.282189607620239,21.0,0.0,11003.0,4.954,740348897.0,740348897.0
21.44633865356445,-7.822788715362549,0.3984733521938324,8.0,1.0,11004.0,22.832,740348899.0,740348899.0
5.045228481292725,-1.8413006067276,-1.239930152893066,11.0,2.0,11005.0,5.512,740348901.0,740348901.0
25.30286979675293,-9.239510536193848,1.411710143089294,8.0,3.0,11006.0,26.974,740348904.0,740348904.0
5.681830883026123,-2.074758052825928,-1.175765037536621,16.0,4.0,11006.0,6.162,740348906.0,740348906.0
26.4428768157959,-9.661022186279297,2.463021278381348,9.0,5.0,11007.0,28.26,740348908.0,740348908.0
6.504687786102295,-2.377803325653076,-1.09691846370697,13.0,6.0,11008.0,7.012,740348911.0,740348911.0
7.613347053527832,-2.786089420318604,-0.9954288005828857,9.0,8.0,11010.0,8.168000000000001,740348915.0,740348915.0
9.073970794677734,-3.322397708892822,-0.8454107046127319,8.0,10.0,11011.0,9.700000000000001,740348920.0,740348920.0
11.34529209136963,-4.158524513244629,-0.6332650780677795,9.0,12.0,11013.0,12.1,740348924.0,740348924.0
15.01466178894043,-5.509448051452637,-0.2791686952114105,6.0,14.0,11015.0,15.996,740348929.0,740348929.0
4.49907112121582,-1.658010959625244,-1.284777760505676,22.0,0.0,11023.0,4.964,740348952.0,740348952.0
21.4301586151123,-7.901753902435303,0.3986827731132507,8.0,1.0,11024.0,22.844,740348954.0,740348954.0
5.024144172668457,-1.853504538536072,-1.236330986022949,11.0,2.0,11025.0,5.496,740348957.0,740348957.0
5.681921005249023,-2.097298145294189,-1.177291512489319,16.0,4.0,11026.0,6.17,740348961.0,740348961.0
26.43515968322754,-9.762929916381836,2.465461730957031,9.0,5.0,11027.0,28.288,740348964.0,740348964.0
6.492642402648926,-2.399125099182129,-1.096292734146118,12.0,6.0,11028.0,7.008,740348966.0,740348966.0
7.609160900115967,-2.814713954925537,-0.9961600303649902,8.0,8.0,11030.0,8.174,740348971.0,740348971.0
9.066055297851562,-3.355434656143188,-0.8457593321800232,8.0,10.0,11031.0,9.704,740348975.0,740348975.0
11.3194694519043,-4.193938255310059,-0.6326370239257812,7.0,12.0,11033.0,12.088,740348980.0,740348980.0
15.00283813476562,-5.5646071434021,-0.2793083190917969,6.0,14.0,11035.0,16.004,740348984.0,740348984.0
4.489635467529297,-1.672356963157654,-1.283742427825928,24.0,0.0,11043.0,4.96,740349007.0,740349007.0
21.39869689941406,-7.975113868713379,0.3986129760742188,8.0,1.0,11044.0,22.84,740349010.0,740349010.0
5.013991355895996,-1.869669079780579,-1.23543119430542,11.0,2.0,11045.0,5.492,740349012.0,740349012.0
5.669047355651855,-2.115060091018677,-1.176146626472473,16.0,4.0,11046.0,6.164,740349017.0,740349017.0
26.40838623046875,-9.857933044433594,2.466158866882324,9.0,5.0,11047.0,28.296,740349019.0,740349019.0
6.491630554199219,-2.424538612365723,-1.097544193267822,12.0,6.0,11048.0,7.016,740349021.0,740349021.0
7.589992046356201,-2.83778190612793,-0.9949412941932678,9.0,8.0,11050.0,8.164,740349026.0,740349026.0
9.058019638061523,-3.38845682144165,-0.8461079597473145,8.0,10.0,11051.0,9.708,740349030.0,740349030.0
11.31224250793457,-4.236226558685303,-0.6330557465553284,7.0,12.0,11053.0,12.096,740349035.0,740349035.0
